제품명,기본정보,원료약품 및 분량,효능효과,용법용량,주의사항
,"{'제품명': '강아지스토리 포인원 귀 세정제', '제품 영문명': 'GANGAJISTORY 4IN1 EAR CLEANER', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2020-09-02', '품목정보': '동물용의약외품-제조-119-082', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색 투명의 액제', '제조방법': '동물용의약품공정서의 액제 제법에 따라 제조한다.', '저장방법': '저장방법 : 실온(1~25℃)에 직사광선을 피하여 보관\n용기종류 : 기밀용기\n사용기간 : 제조일로부터 36개월', '포장단위': '50ml, 70ml, 100ml, 120ml, 150ml'}","[['1', '정제수(KQC)'], ['2', '디나트륨이디티에이 Disodium EDTA(KQC)(KQC)'], ['3', 'Allantoin, 알란토인(KQC)'], ['4', 'DL-판테놀 Panthenol(KQC)'], ['5', 'Arginine 아르기닌(KQC)'], ['6', '디프로필렌글리콜 Dipropylene Glycol(KQC)'], ['7', 'Glycerine 글리세린(KQC)'], ['8', '히알루론산엑스 Hyaluronic Acid Extract(KQC)'], ['9', '조합향료(별규)'], ['10', 'Salicylic acid 살리실산(KQC)'], ['11', 'C12-14파레스-12(일외원규)'], ['12', '에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER)(일외원규)'], ['13', '1,2-Hexanediol 1,2-헥산다이올(별규)'], ['14', '병풀추출물외 12종(별규)'], ['15', 'Propolis extract 프로폴리스추출물(별규)'], ['16', '라벤더추출물 Lavender extract(일외원규)'], ['17', '편백잎추출물(Chamaecyparis Obtusa Leaf Extract)(별규)'], ['18', '글리시리진산디칼륨(KQC)'], ['19', '아시아티코사이드, 마데카소사이드, 덱스트린(ICID)']]",없음,없음,없음
,"{'제품명': '닥터몽글 모이스처 미스트', '제품 영문명': 'Dr.mongle moisture pet mist', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2020-11-09', '품목정보': '동물용의약외품-제조-119-083', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색 투명의 액제', '제조방법': '1) 동물용의약품공정서 액제 제법에 따라 제조한다.\n2) 제조탱크에 정제수에 2, ~20의 원료를 차례대로 교반, 용해한다.', '저장방법': '가.저장방법:실온(1～25℃)에 직사광선을 피하여 보관\n나.용기종류:밀폐 또는 기밀 용기\n다.유효기간:제조일로부터 36개월', '포장단위': '50ml, 100ml, 150ml, 200ml, 250ml'}",[],없음,없음,없음
,"{'제품명': '닥터블랭크 영양 보습 미스트', '제품 영문명': 'Dr.blank nutrition moisturiaing pet mist', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2020-11-09', '품목정보': '동물용의약외품-제조-119-084', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색 투명의 액제', '제조방법': '1) 동물용의약품공정서 액제 제법에 따라 제조한다.\n2) 제조탱크에 정제수에 2, ~20의 원료를 차례대로 교반, 용해한다.', '저장방법': '가.저장방법:실온(1～25℃)에 직사광선을 피하여 보관\n나.용기종류:밀폐 또는 기밀 용기\n다.유효기간:제조일로부터 36개월', '포장단위': '50ml, 100ml, 150ml, 200ml, 250ml'}",[],없음,없음,없음
,"{'제품명': '쇼띠에 반려견용 머드팩 실키', '제품 영문명': 'Chiottie MUD PACK for Dog Silky', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2022-05-26', '품목정보': '동물용의약외품-제조-119-144', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '가. 제형 : 크림\n나. 성상 : 회색의 크림상', '제조방법': '동물용의약품공정서의 액제 제법에 따라 제조한다.', '저장방법': '가. 저장방법 : 실온(1~30℃)에 직사광선을 피하여 보관\n나. 용기종류 : 기밀 용기\n다. 사용기간 : 제조일로부터 36개월', '포장단위': '80g, 120g, 500g, 1000g, 2000g'}","[['1', '정제수(KQC)'], ['2', '디나트륨이디티에이(KQC)'], ['3', '카보머(KQC)'], ['4', '글리세린(KQC)'], ['5', '잔탄검(일외원규)'], ['6', '하이드록시아세토페논(ICID)'], ['7', '세테아릴알코올(KQC)'], ['8', '친유형글리세릴스테아레이트(KQC)'], ['9', '하이드로제네이티드폴리아이소부텐(ICID)'], ['10', '카프릴릭/카프릭트리글리세리드(KQC)'], ['11', '세틸2-에틸헥사노에이트(일외원규)'], ['12', '소르비탄세스퀴올레에이트(KQC)'], ['13', '소르비탄스테아레이트(KQC)'], ['14', '아르기닌(KQC)'], ['15', '카올린(KQC)'], ['16', '1,2-헥산다이올(ICID)'], ['17', '로즈마리오일(일외원규)'], ['18', '하이드롤라이즈드실크액(일외원규)'], ['19', '오트추출물(일외원규)'], ['20', '라벤더추출물(1)(일외원규)'], ['21', '세이지엑스(KQC)'], ['22', '마트리카리아엑스(KQC)'], ['23', '병풀추출물(일외원규)'], ['24', '히알루론산엑스(KQC)'], ['25', '하이드롤라이즈드케라틴액(일외원규)']]",없음,없음,없음
,"{'제품명': '강아지스토리 펫 아이클린', '제품 영문명': 'GANGAJISTORY PET EYE CLEAN', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2022-07-19', '품목정보': '동물용의약외품-제조-119-145', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '가. 제형 : 액제\n나. 성상 : 무색 반투명 액제', '제조방법': '동물용의약품공정서의 액제 제법에 따라 제조한다.', '저장방법': '가.저장방법 : 실온(1~30℃)에 직사광선을 피하여 보관\n나.용기종류 : 기밀 용기\n다.사용기간 : 제조일로부터 36개월', '포장단위': '100ml, 120ml, 150ml, 200ml, 300ml'}","[['1', '정제수(KQC)'], ['2', '병풀잎수(ICID)'], ['3', '디나트륨이디티에이(KQC)'], ['4', 'D-판테놀(KQC)'], ['5', '염화나트륨(KQC)'], ['6', '시클로덱스트린(KP)'], ['7', '글리세린(KQC)'], ['8', '히알루론산엑스(KQC)'], ['9', '디프로필렌글리콜(KQC)'], ['10', '시트르산(KQC)'], ['11', '조합향료(체리블러썸향)(별규)'], ['12', 'C12-14파레스-12(일외원규)'], ['13', '에틸헥실글리세린(일외원규)'], ['14', '1,2-헥산디올(ICID)'], ['15', '징크리시놀리에이트,테트라소듐글루타메이트다이아세테이트,프로판다이올,정제수(ICID)'], ['16', '락토코쿠스발효물,락토바실러스발효물,비피다발효여과물(ICID)'], ['17', '병풀추출물(일외원규)'], ['18', '라벤더추출물(1)(일외원규)'], ['19', '로즈마리엑스(KQC)'], ['20', '마트리카리아엑스(KQC)'], ['21', '프로폴리스추출물(ICID)'], ['22', '아시아티코사이드,마데카소사이드,덱스트린(ICID)'], ['23', '세라미드(03)(KQC)']]",없음,없음,없음
,"{'제품명': '윤앤퍼피 펫 샴푸', '제품 영문명': 'yun&puppy pet shampoo', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2022-07-25', '품목정보': '동물용의약외품-제조-119-146', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '제형:액제\n성상:미황색 투명의 액제', '제조방법': '동물용의약품공정서의 액제 제법에 따라 제조한다.', '저장방법': '가. 저장방법 : 실온(1~30℃)에 직사광선을 피하여 보관\n나. 용기종류 : 기밀 용기\n다. 사용기간 : 제조일로부터 36개월', '포장단위': '150ml, 300ml, 500ml, 1500ml, 3.8L'}","[['1', '정제수(KQC)'], ['2', '디나트륨이디티에이(KQC)'], ['3', 'DL-판테놀(KQC)'], ['4', '폴리쿼터늄-10(KQC)'], ['5', '글리세린(KQC)'], ['6', '시트르산(KQC)'], ['7', '라우릴베타인(KQC)'], ['8', '알킬(8-16)글루코사이드(일외원규)'], ['9', '디나트륨라우레스설포숙시네이트(KQC)'], ['10', '조합향료(동백꽃향)(별규)'], ['11', '1,2-옥탄디올(일외원규)'], ['12', '1,2-헥산디올(ICID)'], ['13', '에틸헥실글리세린(일외원규)'], ['14', '블랙커민씨추출물(ICID)'], ['15', '귀리추출물(일외원규)'], ['16', '라벤더추출물(1)(일외원규)'], ['17', '세이지엑스(KQC)'], ['18', '마트리카리아엑스(KQC)'], ['19', '병풀추출물(일외원규)']]",없음,없음,없음
,"{'제품명': '롤스 전견용 샴푸', '제품 영문명': 'Rols for all dogs shampoo', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2022-09-13', '품목정보': '동물용의약외품-제조-119-147', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '가. 제형 : 액제\n나. 성상 : 미황색의 투명 액제', '제조방법': '동물용의약품공정서의 액제 제법에 따라 제조한다.', '저장방법': '가. 저장방법 : 실온(1~30℃)에 직사광선을 피하여 보관\n나. 용기종류 : 기밀 용기\n다. 사용기간 : 제조일로부터 36개월', '포장단위': '100ml, 400ml, 500ml, 1000ml, 4L'}","[['1', '정제수(KQC)'], ['2', '디나트륨이디티에이(KQC)'], ['3', '폴리쿼터늄-10(KQC)'], ['4', '글리세린(KQC)'], ['5', '시트르산(KQC)'], ['6', 'DL-판테놀(KQC)'], ['7', '라우릴베타인(KQC)'], ['8', '알킬(8-16)글루코사이드(일외원규)'], ['9', '디나트륨라우레스설포숙시네이트(KQC)'], ['10', '조합향료(CITRUS FRUITY FLORAL MUSK)(별규)'], ['11', '1,2-헥산디올(ICID)'], ['12', '1,2-옥탄디올(일외원규)'], ['13', '에틸헥실글리세린(일외원규)'], ['14', '병풀추출물(일외원규)'], ['15', '하이드롤라이즈드실크액(일외원규)'], ['16', '하이드롤라이즈드콜라겐액(2)(일외원규)'], ['17', '창포엑스(KQC)'], ['18', '상백피엑스(KQC)'], ['19', '라벤더추출물(일외원규)'], ['20', '맥주효모추출물(ICID)'], ['21', '카퍼트라이펩타이드-1(ICID)'], ['22', '라벤더꽃추출물,클레리추출물,히아신스전초추출물,마트리카리아꽃추출물,보리지추출물,수레국화꽃추출물(ICID)']]",없음,없음,없음
,"{'제품명': '옹이댕이 시카 마이펫 샴푸', '제품 영문명': 'Ong2Deng2 Cica mypet shampoo', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2020-11-13', '품목정보': '동물용의약외품-제조-119-085', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색의 투명 액제', '제조방법': '1) 동물용의약품공정서 액제 제법에 따라 제조한다.\n 2) 제조탱크에 정제수에 2, 3, 4, 5, 6의 원료를 투입 후 75℃ 가온 용해한다.\n 3) 용해 확인 후 7, 8, 9를 투입, 교반 용해한다.\n 4) 50℃로 냉각시킨 다음 10~19을 제조탱크에 넣어 교반, 용해한다.', '저장방법': '저장방법 : 실온(1~25℃)에 직사광선을 피하여 보관\n용기종류 : 밀폐 또는 기밀 용기\n사용기간 : 제조일로부터 36개월', '포장단위': '8ml, 200ml, 300ml, 500ml, 1000ml'}",[],없음,없음,없음
,"{'제품명': '댄싱 펫 트룰리 내츄럴 미스트', '제품 영문명': 'Dancing Pet Truly Natural Mist', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2020-12-16', '품목정보': '동물용의약외품-제조-119-086', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색 투명의 액제', '제조방법': '1) 동물용의약품공정서 액제 제법에 따라 제조한다.\n2) 제조탱크에 정제수에 2, ~24의 원료를 차례대로 교반, 용해한다.', '저장방법': '가.저장방법:실온(1～25℃)에 직사광선을 피하여 보관\n나.용기종류:밀폐 또는 기밀 용기\n다.유효기간:제조일로부터 36개월', '포장단위': '50ml, 100ml, 200ml, 300ml, 500ml'}",[],없음,없음,없음
,"{'제품명': '크림퍼프', '제품 영문명': 'Creampuff', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2020-12-16', '품목정보': '동물용의약외품-제조-119-087', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색의 투명 액제', '제조방법': '1) 동물용의약품공정서 액제 제법에 따라 제조한다.\n 2) 제조탱크에 정제수에 2, 3, 4, 5, 6의 원료를 투입 후 75℃ 가온 용해한다.\n 3) 용해 확인 후 7, 8, 9를 투입, 교반 용해한다.\n 4) 50℃로 냉각시킨 다음 10~19을 제조탱크에 넣어 교반, 용해한다.', '저장방법': '저장방법 : 실온(1~25℃)에 직사광선을 피하여 보관\n용기종류 : 밀폐 또는 기밀 용기\n사용기간 : 제조일로부터 36개월', '포장단위': '8ml, 100ml, 300ml, 500ml, 750ml'}",[],없음,없음,없음
,"{'제품명': '흐음 힐링 샴푸', '제품 영문명': 'hmmm healing shampoo', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2020-12-30', '품목정보': '동물용의약외품-제조-119-088', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색의 투명 액제', '제조방법': '1) 동물용의약품공정서 액제 제법에 따라 제조한다.\n 2) 제조탱크에 정제수에 2, 3, 4, 5, 6의 원료를 투입 후 75℃ 가온 용해한다.\n 3) 용해 확인 후 7, 8, 9를 투입, 교반 용해한다.\n 4) 50℃로 냉각시킨 다음 10~20을 제조탱크에 넣어 교반, 용해한다.', '저장방법': '저장방법 : 실온(1~25℃)에 직사광선을 피하여 보관\n용기종류 : 밀폐 또는 기밀 용기\n사용기간 : 제조일로부터 36개월', '포장단위': '300ml, 400ml, 500ml, 600ml, 1L'}","[['1', '정제수(KQC)'], ['2', '디나트륨이디티에이 Disodium EDTA(KQC)'], ['3', 'Polyquaternium-10(KQC)'], ['4', 'Glycerine 글리세린(KQC)'], ['5', '시트르산 Citric acid(KQC)'], ['6', '트라이메틸글라이신 Trimethylglycine(일외원규)'], ['7', '라우릴베타인 Laurylbetain(KQC)'], ['8', '알킬(8-16)글루코사이드 Alkyl (8-16) Glucoside(일외원규)'], ['9', 'Sodium Cocoyl Alaninate 소듐코코일 알라니네이트(별규)'], ['10', '조합향료(별규)'], ['11', '1,2-옥탄디올 1,2-Octanediol(일외원규)'], ['12', '1,2-헥산디올 1,2-Hexanediol(별규)'], ['13', '에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER)(일외원규)'], ['14', '라벤더추출물 Lavender extract(일외원규)'], ['15', '인삼엑스 Ginseng Extract(KQC)'], ['16', '창포엑스 Calamus Root Extract(KQC)'], ['17', '오트추출물 Oat Extract(일외원규)'], ['18', '노니열매추출물 Morinda Citrifolia Fruit Extract(별규)'], ['19', '감초엑스 Glycyrrhiza Extract(KQC)'], ['20', '상백피엑스 Mulberry Root Extract(KQC)']]",없음,없음,없음
,"{'제품명': '탐사 펫 샴푸', '제품 영문명': 'Tamsaa Pet Shampoo', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2022-10-20', '품목정보': '동물용의약외품-제조-119-148', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '가. 제형 : 액제\n나. 성상 : 미황색의 투명 액제', '제조방법': '동물용의약품공정서의 액제 제법에 따라 제조한다.', '저장방법': '가. 저장방법 : 실온(1~30℃)에 직사광선을 피하여 보관\n나. 용기종류 : 기밀 용기\n다. 사용기간 : 제조일로부터 36개월', '포장단위': '100ml, 300ml, 500ml, 1,000ml, 3,000ml'}","[['1', '정제수(KQC)'], ['2', '디나트륨이디티에이(KQC)'], ['3', '폴리쿼터늄-10(KQC)'], ['4', '글리세린(KQC)'], ['5', '시트르산(KQC)'], ['6', 'DL-판테놀(KQC)'], ['7', '트레할로스(일외원규)'], ['8', '라우릴베타인(KQC)'], ['9', '알킬(8-16)글루코사이드(일외원규)'], ['10', '코코일글루타민산나트륨(KQC)'], ['11', '조합향료(베이비파우더향)(별규)'], ['12', '1,2-헥산디올(ICID)'], ['13', '1,2-옥탄디올(일외원규)'], ['14', '에틸헥실글리세린(일외원규)'], ['15', '병풀추출물(일외원규)'], ['16', '하이드롤라이즈드실크액(일외원규)'], ['17', '하이드롤라이즈드콜라겐액(3)(일외원규)'], ['18', '로즈마리엑스(KQC)'], ['19', '라벤더추출물(1)(일외원규)'], ['20', '아시아티코사이드,마데카소사이드,덱스트린(ICID)'], ['21', '락토코쿠스발효물,락토바실러스발효물,비피다발효여과물(ICID)'], ['22', '라이신,히스티딘,알지닌,아스파틱애씨드,트레오닌,세린,글루타믹애씨드,프롤린,글라이신,알라닌,발린,메티오닌,아이소류신,류신,타이로신 외 5종(ICID)']]",없음,없음,없음
,"{'제품명': '플란다스의개 펫샴푸', '제품 영문명': 'A Dog of Flanders Pet Shampoo', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2022-10-25', '품목정보': '동물용의약외품-제조-119-149', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '가. 제형 : 액제\n나. 성상 : 미황색의 투명 액제', '제조방법': '동물용의약품공정서의 액제 제법에 따라 제조한다.', '저장방법': '가. 저장방법 : 실온(1~30℃)에 직사광선을 피하여 보관\n나. 용기종류 : 기밀 용기\n다. 사용기간 : 제조일로부터 36개월', '포장단위': '250ml, 300ml, 400ml, 500ml, 700ml'}","[['1', '정제수(KQC)'], ['2', '디나트륨이디티에이(KQC)'], ['3', '폴리쿼터늄-10(KQC)'], ['4', '글리세린(KQC)'], ['5', '시트르산(KQC)'], ['6', '트라이메틸글라이신(일외원규)'], ['7', '라우릴베타인(KQC)'], ['8', '알킬(8-16)글루코사이드(일외원규)'], ['9', '소듐코코일N-메칠β-알라니네이트용액(일외원규)'], ['10', '조합향료(베이비파우더향)(별규)'], ['11', '1,2-헥산디올(ICID)'], ['12', '1,2-옥탄디올(일외원규)'], ['13', '에틸헥실글리세린(일외원규)'], ['14', '다시마추출물,미역추출물,톳추출물(ICID)'], ['15', '감태추출물(ICID)'], ['16', '라벤더꽃추출물,클레리추출물,히아신스전초추출물,마트리카리아꽃추출물,보리지추출물,수레국화꽃추출물(ICID)']]",없음,없음,없음
,"{'제품명': '디고 펫 안티오더 스프레이', '제품 영문명': 'diggo pet anti-odor spray', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2022-11-02', '품목정보': '동물용의약외품-제조-119-150', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '가. 제형 : 액제\n나. 성상 : 미황색의 투명 액제', '제조방법': '동물용의약품공정서의 액제 제법에 따라 제조한다.', '저장방법': '가. 저장방법 : 실온(1~30℃)에 직사광선을 피하여 보관\n나. 용기종류 : 기밀 용기\n다. 사용기간 : 제조일로부터 36개월', '포장단위': '30ml, 100ml, 300ml, 500ml, 1000ml'}","[['1', '정제수(KQC)'], ['2', '디나트륨이디티에이(KQC)'], ['3', '시클로덱스트린(KP)'], ['4', '탄산수소나트륨(KQC)'], ['5', '시트르산(KQC)'], ['6', '조합향료(허브플로랄향)(별규)'], ['7', 'C12-14파레스-12(일외원규)'], ['8', '에틸헥실글리세린(일외원규)'], ['9', '1,2-헥산다이올(ICID)'], ['10', '징크리시놀리에이트,테트라소듐글루타메이트다이아세테이트,프로판다이올,정제수(ICID)'], ['11', '맥아추출물(일외원규)'], ['12', '맥주효모추출물(ICID)'], ['13', '병풀추출물(일외원규)'], ['14', '로즈마리엑스(KQC)'], ['15', '라벤더추출물(1)(일외원규)'], ['16', '세이지엑스(KQC)'], ['17', '라이신,히스티딘,알지닌,아스파틱애씨드,트레오닌,세린,글루타믹애씨드,프롤린,글라이신,알라닌,발린,메티오닌,아이소류신,류신,타이로신 외 5종(ICID)'], ['18', '아시아티코사이드,마데카소사이드,덱스트린(ICID)'], ['19', '세라미드(03)(KQC)']]",없음,없음,없음
,"{'제품명': '올인원 버블 샴푸', '제품 영문명': 'All-in-one Bubble Shampoo', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2023-01-05', '품목정보': '동물용의약외품-제조-119-151', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색의 투명 액제', '제조방법': '동물용의약품공정서의 액제 제법에 따라 제조한다.', '저장방법': '저장방법 : 실온(1~30℃)에 직사광선을 피하여 보관\n용기종류 : 기밀 용기\n사용기간 : 제조일로부터 36개월', '포장단위': '8ml, 300ml, 500ml, 1000ml, 2000ml'}","[['1', '정제수(KQC)'], ['2', '병풀잎수(ICID)'], ['3', '디나트륨이디티에이(KQC)'], ['4', '글리시리진산디칼륨(KQC)'], ['5', '베타인(ICID)'], ['6', '폴리쿼터늄-10(KQC)'], ['7', '글리세린(KQC)'], ['8', '시트르산(KQC)'], ['9', '라우릴베타인(KQC)'], ['10', '소듐라우로일메틸이세티오네이트, 소듐메틸이세티오네이트, 소듐라우레이트, 라우릭애씨드(ICID)'], ['11', '라우릴글루코사이드(ICID)'], ['12', '코코-글루코사이드(ICID)'], ['13', '소듐코코일N-메칠β-알라니네이트용액(일외원규)'], ['14', '조합향료(머스크향)(별규)'], ['15', '1,2-옥탄디올(일외원규)'], ['16', '1,2-헥산다이올(ICID)'], ['17', '에틸헥실글리세린(일외원규)'], ['18', '오트추출물(일외원규)'], ['19', '프로폴리스추출물(ICID)'], ['20', '쉐어버터(KQC)'], ['21', '드럼스틱씨추출물(ICID)']]",없음,없음,없음
,"{'제품명': '닥터블랭크 강아지 샴푸 블랙 베리향', '제품 영문명': 'Dr.Blank pet shampoo Black Berry Fragrance', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2021-02-24', '품목정보': '동물용의약외품-제조-119-089', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색의 투명 액제', '제조방법': '1) 동물용의약품공정서 액제 제법에 따라 제조한다.\n2) 제조탱크에 정제수에 2, 3, 4, 5, 6, 7의 원료를 투입 후 75℃ 가온 용해한다.\n3) 용해 확인 후 8, 9, 10를 투입, 교반 용해한다.\n4) 50℃로 냉각시킨 다음 11~22을 제조탱크에 넣어 교반, 용해한다.', '저장방법': '저장방법 : 실온(1~25℃)에 직사광선을 피하여 보관\n용기종류 : 밀폐 또는 기밀 용기\n사용기간 : 제조일로부터 24개월', '포장단위': '50ml, 300ml, 480ml, 500ml, 750ml, 1000ml'}","[['1', '정제수(KQC)'], ['2', '디나트륨이디티에이 (KQC)'], ['3', '폴리쿼터늄-10 (KQC)'], ['4', '글리세린 (KQC)'], ['5', '시트르산 (KQC)'], ['6', 'DL-판테놀 (KQC)'], ['7', '트레할로스(일외원규)'], ['8', '라우릴베타인(KQC)'], ['9', '알킬(8-16)글루코사이드(일외원규)'], ['10', '코코일글루타민산나트륨(KQC)'], ['11', '조합향료(별규)'], ['12', '1,2-헥산다이올 1,2-Hexanediol(별규)'], ['13', '1,2-옥탄디올 1,2-Octanediol(일외원규)'], ['14', '에틸헥실글리세린 Ethylhexylglycerin(일외원규)'], ['15', '병풀추출물(일외원규)'], ['16', '하이드롤라이즈드실크액 Hydrolyzed Silk Solution(일외원규)'], ['17', '하이드롤라이즈드콜라겐액 Hydrolyzed Collagen Solution(일외원규)'], ['18', '하이드롤라이즈드콩단백질 Hydrolyzed Soybean Protein(일외원규)'], ['19', '로즈마리엑스(KQC)'], ['20', '라벤더추출물 Lavender extract(일외원규)'], ['21', '녹차추출물, 녹차엑스, Green tea extract(KQC)'], ['22', '카퍼트라이펩타이드-1(별규)']]",없음,없음,없음
,"{'제품명': '닥터블랭크 강아지 샴푸 플럼 레인향', '제품 영문명': 'Dr.blank nutrition moisturizing pet mist plum Rian Fragrance', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2021-02-24', '품목정보': '동물용의약외품-제조-119-090', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색의 투명 액제', '제조방법': '1) 동물용의약품공정서 액제 제법에 따라 제조한다.\n2) 제조탱크에 정제수에 2, 3, 4, 5, 6, 7의 원료를 투입 후 75℃ 가온 용해한다.\n3) 용해 확인 후 8, 9, 10를 투입, 교반 용해한다.\n4) 50℃로 냉각시킨 다음 11~22을 제조탱크에 넣어 교반, 용해한다.', '저장방법': '저장방법 : 실온(1~25℃)에 직사광선을 피하여 보관\n용기종류 : 밀폐 또는 기밀 용기\n사용기간 : 제조일로부터 24개월', '포장단위': '50ml, 300ml, 480ml, 500ml, 750ml, 1000ml'}","[['1', '정제수(KQC)'], ['2', '디나트륨이디티에이 (KQC)'], ['3', '폴리쿼터늄-10 (KQC)'], ['4', '글리세린 (KQC)'], ['5', '시트르산 (KQC)'], ['6', 'DL-판테놀 (KQC)'], ['7', '트레할로스(일외원규)'], ['8', '라우릴베타인(KQC)'], ['9', '알킬(8-16)글루코사이드(일외원규)'], ['10', '코코일글루타민산나트륨(KQC)'], ['11', '조합향료(별규)'], ['12', '1,2-헥산다이올 1,2-Hexanediol(별규)'], ['13', '1,2-옥탄디올 1,2-Octanediol(일외원규)'], ['14', '에틸헥실글리세린 Ethylhexylglycerin(일외원규)'], ['15', '병풀추출물(일외원규)'], ['16', '하이드롤라이즈드실크액 Hydrolyzed Silk Solution(일외원규)'], ['17', '하이드롤라이즈드콜라겐액 Hydrolyzed Collagen Solution(일외원규)'], ['18', '하이드롤라이즈드콩단백질 Hydrolyzed Soybean Protein(일외원규)'], ['19', '로즈마리엑스(KQC)'], ['20', '라벤더추출물 Lavender extract(일외원규)'], ['21', '녹차추출물, 녹차엑스, Green tea extract(KQC)'], ['22', '카퍼트라이펩타이드-1(별규)']]",없음,없음,없음
,"{'제품명': '닥터블랭크 강아지 샴푸 화이트 코튼향', '제품 영문명': 'Dr.Blank pet shampoo White Cotton Fragrance', '업체명': '(주)피엘코스메틱', '업상태': '정상', '허가일': '2021-02-24', '품목정보': '동물용의약외품-제조-119-091', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색의 투명 액제', '제조방법': '1) 동물용의약품공정서 액제 제법에 따라 제조한다.\n2) 제조탱크에 정제수에 2, 3, 4, 5, 6, 7의 원료를 투입 후 75℃ 가온 용해한다.\n3) 용해 확인 후 8, 9, 10를 투입, 교반 용해한다.\n4) 50℃로 냉각시킨 다음 11~22을 제조탱크에 넣어 교반, 용해한다.', '저장방법': '저장방법 : 실온(1~25℃)에 직사광선을 피하여 보관\n용기종류 : 밀폐 또는 기밀 용기\n사용기간 : 제조일로부터 24개월', '포장단위': '50ml, 300ml, 480ml, 500ml, 750ml, 1000ml'}","[['1', '정제수(KQC)'], ['2', '디나트륨이디티에이 (KQC)'], ['3', '폴리쿼터늄-10 (KQC)'], ['4', '글리세린 (KQC)'], ['5', '시트르산 (KQC)'], ['6', 'DL-판테놀 (KQC)'], ['7', '트레할로스(일외원규)'], ['8', '라우릴베타인(KQC)'], ['9', '알킬(8-16)글루코사이드(일외원규)'], ['10', '코코일글루타민산나트륨(KQC)'], ['11', '조합향료(별규)'], ['12', '1,2-헥산다이올 1,2-Hexanediol(별규)'], ['13', '1,2-옥탄디올 1,2-Octanediol(일외원규)'], ['14', '에틸헥실글리세린 Ethylhexylglycerin(일외원규)'], ['15', '병풀추출물(일외원규)'], ['16', '하이드롤라이즈드실크액 Hydrolyzed Silk Solution(일외원규)'], ['17', '하이드롤라이즈드콜라겐액 Hydrolyzed Collagen Solution(일외원규)'], ['18', '하이드롤라이즈드콩단백질 Hydrolyzed Soybean Protein(일외원규)'], ['19', '로즈마리엑스(KQC)'], ['20', '라벤더추출물 Lavender extract(일외원규)'], ['21', '녹차추출물, 녹차엑스, Green tea extract(KQC)'], ['22', '카퍼트라이펩타이드-1(별규)']]",없음,없음,없음
